1	1	1	1	1	1	39	8	
1	1	1	2	7	2	1	42	
1	1	1	1	2	2	1	48	
1	1	1	1	1	7	17	48	
1	1	1	6	7	12	27	0	
1	1	1	1	3	2	47	0	
1	1	1	3	4	8	43	15	
1	1	1	1	4	1	20	2	
1	1	1	4	3	10	2	26	
1	1	1	9	2	5	25	0	
1	1	1	3	21	3	28	0	
1	1	1	1	2	1	5	8	
1	1	1	6	21	2	36	31	
1	1	1	2	1	8	7	13	
1	1	1	5	12	4	29	0	
1	1	1	5	4	10	12	33	
1	1	1	4	2	4	25	0	
1	1	1	3	21	18	42	31	
1	1	1	1	7	24	33	25	
1	1	1	1	13	5	14	0	
1	1	1	3	33	5	8	0	
1	1	1	1	7	14	0	42	
1	1	1	3	1	15	16	11	
1	1	1	1	1	2	27	0	
1	1	1	1	7	7	48	0	
1	1	1	1	1	3	21	0	
1	1	1	4	11	18	3	0	
1	1	1	5	8	12	30	0	
1	1	1	2	1	5	28	0	
1	1	1	1	8	4	0	38	
1	1	1	5	22	2	2	48	
1	1	1	2	8	9	0	0	
1	1	1	1	1	4	6	0	
1	1	1	1	1	13	24	0	
1	1	1	1	1	14	0	24	
1	1	1	1	4	2	47	0	
1	1	1	3	4	2	1	31	
1	1	1	7	1	7	41	0	
1	1	1	3	18	1	3	0	
1	1	1	5	1	3	22	0	
1	1	1	1	1	9	36	11	
1	1	1	2	7	6	43	0	
1	1	1	1	2	7	14	36	
1	1	1	7	9	9	3	0	
1	1	1	8	5	2	1	0	
1	1	1	2	22	18	8	0	
1	1	1	2	1	3	3	0	
1	1	1	1	7	6	31	48	
1	1	1	4	6	7	0	0	
1	1	1	1	7	36	50	42	
1	1	1	2	8	11	6	0	
1	1	1	8	31	10	10	0	
1	1	1	2	1	4	31	31	
1	1	1	4	28	3	1	0	
1	1	1	3	4	9	0	24	
2	1	3	1	1	19	42	0	
2	1	3	1	2	3	7	0	
2	1	1	1	1	2	16	38	
2	1	2	1	6	5	10	0	
2	1	1	1	2	9	28	0	
2	1	1	1	1	5	13	2	
2	1	1	1	4	1	40	2	
2	1	1	1	2	6	0	13	
2	1	2	1	8	10	33	17	
2	1	2	1	6	4	50	0	
2	1	1	1	1	2	32	0	
2	1	5	1	6	5	14	0	
2	1	1	1	7	3	18	35	
2	1	2	1	3	10	5	44	
2	1	1	1	3	5	42	0	
2	1	3	1	1	3	41	32	
2	1	1	1	3	5	0	32	
2	1	1	1	1	4	24	0	
2	1	2	1	7	5	0	10	
2	1	3	1	3	4	2	1	
2	1	1	1	4	6	37	0	
2	1	3	1	3	20	0	0	
2	1	1	1	2	7	35	31	
2	1	5	1	10	5	0	28	
2	1	1	1	11	4	0	0	
2	1	2	1	15	9	23	2	
2	1	2	1	1	1	8	0	
2	1	1	1	7	5	0	9	
2	1	1	1	2	5	9	26	
2	1	3	1	11	3	30	0	
2	1	1	1	6	8	39	26	
2	1	3	1	14	3	21	0	
2	1	1	1	1	2	12	14	
2	1	1	1	9	8	8	0	
2	1	1	1	19	1	7	3	
2	1	1	1	1	6	45	9	
2	1	2	1	5	27	0	0	
2	1	8	1	27	1	0	38	
2	1	1	1	6	5	39	10	
2	1	2	1	6	8	43	0	
2	1	1	1	3	9	20	0	
2	1	1	1	23	4	35	33	
2	1	1	1	1	18	43	0	
2	1	1	1	5	5	46	0	
2	1	2	1	4	3	13	0	
2	1	1	1	7	5	28	0	
2	1	2	1	6	6	33	3	
2	1	2	1	11	10	0	0	
2	1	1	1	1	14	28	36	
2	1	2	1	3	3	21	1	
2	1	3	1	1	2	36	10	
2	1	1	1	6	7	22	0	
2	1	1	1	4	12	25	0	
2	1	1	1	1	9	10	0	
2	1	1	1	5	6	5	0	
2	1	1	1	2	9	22	0	
2	1	1	1	1	12	0	0	
2	1	5	1	19	8	48	0	
2	1	2	1	1	17	29	45	
2	1	4	1	2	7	0	0	
2	1	2	1	1	9	47	47	
2	1	2	1	1	11	33	0	
2	1	2	1	1	16	0	0	
2	1	1	1	4	2	9	0	
2	1	3	1	29	11	0	0	
2	1	2	1	1	3	0	0	
2	1	3	1	4	2	0	0	
2	1	2	1	1	5	0	2	
2	1	1	1	3	2	30	0	
2	1	1	1	8	6	0	0	
2	1	2	1	1	3	5	0	
2	1	2	1	1	3	26	0	
2	1	2	1	25	2	7	0	
2	1	1	1	1	8	12	2	
2	1	2	1	1	1	0	0	
2	1	1	1	1	17	44	0	
2	1	1	1	1	4	0	0	
2	1	1	1	1	4	4	17	
2	1	2	1	1	3	22	0	
2	1	1	1	3	8	0	0	
2	1	3	1	23	6	7	0	
2	1	3	1	10	1	6	0	
2	1	1	1	7	1	23	25	
2	1	1	1	12	2	18	0	
2	1	1	1	1	5	4	21	
2	1	1	1	1	2	2	0	
2	1	2	1	3	9	0	25	
2	1	1	1	3	16	0	25	
2	1	1	1	7	11	0	0	
2	1	3	1	8	1	31	0	
2	1	7	1	22	13	41	0	
2	1	3	1	11	4	12	0	
2	1	1	1	1	3	0	0	
2	1	3	1	3	12	0	0	
2	1	2	1	4	4	36	23	
2	1	1	1	3	26	19	47	
2	1	2	1	1	15	0	0	
2	1	1	1	2	3	3	0	
2	1	2	1	13	7	0	0	
2	1	1	1	1	3	19	38	
2	1	1	1	2	13	5	0	
2	1	1	1	32	9	0	0	
2	1	3	1	15	3	4	35	
2	1	1	1	15	4	32	0	
2	1	1	1	1	8	30	0	
2	1	1	1	1	7	5	0	
2	1	1	1	14	4	27	0	
2	1	1	1	1	9	0	0	
2	1	1	1	5	8	22	7	
2	1	1	1	2	11	23	0	
2	1	3	1	2	9	0	0	
2	1	3	1	16	1	36	0	
2	1	2	1	4	1	40	0	
2	1	3	1	13	9	0	0	
2	1	1	1	5	7	23	34	
2	1	2	1	2	3	13	1	
2	1	1	1	1	6	9	0	
2	1	2	1	2	3	0	0	
2	1	3	1	45	5	0	3	
2	1	3	1	5	2	7	4	
2	1	2	1	1	8	0	15	
2	1	5	1	0	2	0	0	
2	1	3	1	8	15	0	0	
2	1	2	1	1	6	7	0	
2	1	1	1	4	4	0	0	
2	1	1	1	21	6	0	0	
2	1	1	1	4	15	19	0	
2	1	5	1	1	8	44	0	
2	1	1	1	3	3	19	40	
2	1	1	1	5	2	24	1	
2	2	2	1	2	6	36	34	
2	1	1	1	1	10	12	0	
2	1	1	1	1	12	47	48	
2	1	2	1	1	21	29	0	
2	1	1	1	1	10	11	0	
2	1	1	1	13	8	0	0	
2	1	2	1	3	9	42	5	
2	1	1	1	6	1	11	2	
2	1	1	1	1	18	0	0	
2	1	2	1	1	5	7	0	
2	1	2	1	1	6	13	0	
2	1	1	1	6	3	11	45	
2	1	1	1	1	16	0	0	
2	1	2	1	5	14	10	0	
2	1	1	1	3	5	10	0	
2	1	4	1	1	3	50	0	
2	1	1	1	1	5	21	0	
2	1	1	1	1	1	13	0	
2	1	1	1	1	18	49	0	
2	1	2	1	1	2	7	50	
2	1	1	1	1	4	6	0	
2	1	3	1	9	2	29	0	
2	1	1	1	1	7	0	0	
2	1	1	1	2	5	47	0	
2	1	1	1	3	4	4	0	
2	1	2	1	3	16	37	0	
2	1	1	1	1	1	17	35	
2	1	1	1	4	13	44	0	
2	1	1	1	1	9	0	0	
2	1	1	1	1	4	23	0	
2	1	1	1	4	10	23	0	
2	1	1	1	1	3	21	0	
2	1	1	1	10	5	21	0	
2	1	1	1	1	1	11	4	
2	1	1	1	1	4	7	33	
2	1	1	1	1	9	8	0	
2	1	2	1	1	6	26	0	
2	1	1	1	5	2	8	0	
2	1	2	1	1	9	0	0	
2	1	2	1	1	3	33	0	
2	1	4	1	5	5	17	0	
2	1	1	1	1	3	23	17	
2	1	1	1	2	3	22	0	
2	1	2	1	31	4	0	0	
2	1	1	1	4	26	0	0	
2	1	1	1	1	19	0	19	
2	1	3	1	15	5	33	0	
2	1	1	1	1	10	43	0	
2	1	1	1	2	7	12	3	
2	1	3	1	6	18	0	0	
2	1	2	1	1	9	0	40	
2	1	5	1	0	3	0	0	
2	1	1	1	1	2	12	0	
2	1	1	1	13	1	0	33	
2	1	1	1	1	12	40	0	
2	1	1	1	1	16	20	0	
2	1	1	1	2	1	10	4	
2	1	2	1	5	1	4	9	
2	1	1	1	1	4	34	0	
2	1	6	1	12	7	0	1	
2	1	3	1	1	6	8	0	
2	1	3	1	16	13	0	0	
2	1	2	1	1	3	0	0	
2	1	1	1	20	6	0	0	
2	1	1	1	1	5	20	5	
2	1	1	1	11	13	0	7	
2	1	1	1	21	9	0	50	
2	1	2	1	5	16	0	0	
2	1	1	1	3	4	33	3	
2	1	1	1	1	9	0	0	
2	1	5	1	5	4	24	0	
2	1	1	1	1	8	39	7	
2	1	2	1	7	9	36	0	
2	1	3	1	17	4	8	0	
2	1	1	1	6	4	16	0	
2	1	2	1	2	11	38	0	
2	1	1	1	2	1	11	40	
2	1	5	1	20	14	0	0	
2	1	2	1	3	1	28	0	
2	1	3	1	4	14	16	0	
2	1	2	1	1	9	12	0	
2	1	1	1	1	4	19	6	
2	1	1	1	1	6	10	14	
2	1	1	1	1	11	5	0	
2	1	1	1	2	6	8	9	
2	1	3	1	10	12	0	0	
2	1	7	1	16	4	0	0	
2	1	1	1	4	17	19	20	
2	1	1	1	1	9	0	14	
2	1	1	1	2	6	28	23	
2	1	4	1	10	7	31	21	
2	1	1	1	1	3	10	25	
2	1	2	1	1	4	8	25	
2	1	1	1	9	5	23	0	
2	1	3	1	2	5	0	0	
2	1	2	1	1	21	42	6	
2	1	4	1	26	1	25	0	
2	1	1	1	8	5	0	0	
2	1	1	1	8	10	41	0	
2	1	3	1	21	11	0	0	
2	1	4	1	8	10	0	21	
2	1	1	1	12	28	0	0	
2	1	1	1	1	17	39	0	
2	1	1	1	17	3	41	0	
2	1	1	1	1	2	4	5	
2	1	2	1	5	13	17	0	
2	1	1	1	21	15	0	0	
2	1	2	1	2	11	23	0	
2	1	1	1	1	3	5	0	
2	1	1	1	1	3	50	7	
2	1	1	1	1	6	26	2	
2	1	1	1	4	5	23	5	
2	1	1	1	1	4	15	0	
2	1	1	1	1	7	15	0	
2	1	1	1	1	8	7	5	
2	1	1	1	1	1	45	0	
2	1	1	1	2	3	6	40	
2	1	1	1	9	3	22	0	
2	1	2	1	1	1	0	0	
2	1	2	1	8	12	0	0	
2	1	1	1	7	3	9	0	
2	1	1	1	2	1	0	0	
2	1	3	1	1	9	14	20	
2	1	2	1	4	7	0	14	
2	1	1	1	5	7	0	0	
2	1	1	1	8	5	6	0	
2	1	1	1	5	7	12	0	
2	1	1	1	15	2	10	0	
2	1	1	1	12	16	0	0	
2	1	2	1	9	9	0	12	
2	1	3	1	4	17	0	0	
2	1	3	1	2	11	27	0	
2	1	2	1	1	11	0	0	
2	1	1	1	4	11	29	31	
2	1	1	1	5	6	0	0	
2	1	1	1	1	4	1	0	
2	1	2	1	9	9	27	3	
2	1	2	1	2	17	26	22	
2	1	1	1	4	20	0	35	
2	1	2	1	3	8	0	0	
2	1	1	1	1	8	10	24	
2	1	4	1	5	7	0	0	
2	1	4	1	25	18	37	0	
2	1	3	1	10	1	7	41	
2	1	1	1	1	4	4	0	
2	1	2	1	13	5	23	0	
2	1	2	1	1	20	0	0	
2	1	5	1	7	10	0	0	
2	1	3	1	1	2	0	0	
2	1	2	1	1	1	16	26	
2	1	1	1	4	11	44	0	
2	1	1	1	1	14	41	11	
2	1	2	1	4	12	7	0	
2	1	1	1	1	2	3	23	
2	1	3	1	6	9	37	17	
2	1	3	1	1	4	0	28	
2	1	4	1	8	1	9	0	
2	1	1	1	1	4	9	0	
2	1	1	1	1	15	0	0	
2	1	1	1	42	9	40	0	
2	1	1	1	6	4	31	1	
2	1	2	1	26	8	0	0	
2	1	1	1	3	9	31	0	
2	1	1	1	1	5	34	0	
2	1	1	1	8	2	32	0	
2	1	1	1	8	11	15	0	
2	1	1	1	6	5	23	0	
2	1	1	1	1	2	44	0	
2	1	2	1	17	4	7	6	
2	1	1	1	3	2	0	0	
2	1	2	1	26	1	49	24	
2	1	2	1	14	3	1	0	
2	1	2	1	25	15	24	0	
2	1	1	1	7	17	6	19	
2	1	2	1	31	5	46	27	
2	1	1	1	1	23	40	0	
2	1	1	1	6	2	2	0	
2	1	4	1	4	9	18	8	
2	1	1	1	4	5	31	12	
2	1	1	1	1	2	0	1	
2	1	2	1	1	9	43	0	
2	1	2	1	3	8	0	31	
2	1	2	1	1	6	20	0	
2	1	1	1	6	4	0	0	
2	1	4	1	12	2	0	0	
2	1	1	1	1	4	28	0	
2	1	1	1	1	19	0	0	
2	1	1	1	1	11	5	0	
2	1	1	1	1	6	29	0	
2	1	1	1	6	9	23	0	
2	1	2	1	9	5	31	0	
2	1	3	1	10	26	31	32	
2	1	4	1	39	2	38	0	
